counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
O=P(O)(O)Oc1ccc(S(=O)(=O)N[C@H](CO)C(C(F)(F)F)C(F)(F)F)s1,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.565,1 2 3 4 5,453.27,1.6,0.364,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S(=O)(N[C@H](CO)C(CO)C(F)(F)F)c1ccc(Cl)s1,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,mmp0058_RC_to_RCO,bioisostere,subtle,0.712,2,353.77,1.21,0.717,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(C(F)(F)F)C(F)(F)F,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.617,2 3 4,433.78,3.35,0.551,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)Nc1ccc(NCCO)cc1N,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,mmp0015_RC_to_RCCO,bioisostere,moderate,0.615,2 3,239.27,1.24,0.58,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1cc(NCc2ccc(F)cc2)ccc1NC(=O)OP(=O)(O)O,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.691,2 3 4 5,355.26,2.66,0.411,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN[C@@H]3C5,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5,mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.615,3,353.46,3.07,0.82,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(OP(=O)(O)O)c5c4[C@@]3(CCN1)[C@H]2O5,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.698,2 3 4 5,493.54,3.06,0.473,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@](O)(COP(=O)(O)O)[C@H]1C[C@H]1CC(=O)c2c(O)ccc(Cl)c2[C@@]1(C)O,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.42,1 2 3 4 5 6 12 16 21 22 26 27 28 29 31 32 33 34 35 36 37 38,592.92,-0.31,0.11,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1ccc(Cl)c2c1C(=O)C1=C(O)[C@]3(O)C(=O)C(C(=O)NCO)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1[C@]2(C)O,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.76,2 3 4,550.95,0.24,0.13,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)[C@@H]1C(OP(=O)(O)O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.727,2 3 4 5,588.89,-0.43,0.124,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)cc4[C@@]2(CCN3C)[C@H]1OP(=O)(O)O,CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5.Cl,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.496,1 2 3 4 5,691.63,4.49,0.192,49,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1ccccc1C(=O)Oc1ccc2c3c1O[C@H]1C(O[C@H](N)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5.Cl,mmp0093_RCc1ccccc1_to_RCHNc1ccccc1,bioisostere,subtle,0.766,2,552.63,4.67,0.268,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5.Cl,mmp0085_ROC_to_RSC,bioisostere,subtle,0.745,1 2,477.58,4.35,0.368,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNS(=O)(=O)[N-]c1nccc(Cc2c(CCOC)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],mmp0120_RC_to_RCCOC,bioisostere,moderate,0.689,2 3 4,514.52,3.16,0.315,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNS(=O)(=O)[N-]c1nccc(Cc2c(O)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],mmp0097_RC_to_RO,bioisostere,subtle,0.732,1,472.43,2.68,0.386,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNS(=O)(=O)[N-]c1nccc(Cc2c(CO)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],mmp0058_RC_to_RCO,bioisostere,subtle,0.724,2,486.46,2.46,0.357,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(C)c(-c2ccc(C3CCC(CCOP(=O)(O)O)CC3)cc2)nc1C(N)=O,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.658,3 4 5 6,433.45,3.63,0.567,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)[C@H](Cc1c[nH]c2ccccc12)NCCO,N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.542,3,248.28,0.75,0.607,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1cc(OCC2=NCCN2)ccc1Cl,Clc1ccc(OCC2=NCCN2)cc1Cl,mmp0034_RCl_to_RO,bioisostere,subtle,0.692,1,226.66,1.43,0.82,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccc(S(=O)(=O)c2ccc(NCCOP(=O)(O)O)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],mmp0039_RCCO_to_RCCOPeqOOO,bioisostere,obvious,0.5,4 5 6 7,372.34,1.62,0.327,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC(=O)CNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.611,2 3 4,348.38,1.6,0.479,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)OP(=O)(O)O)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.6,2 3 4 5,386.32,1.15,0.422,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)[O-])cc2)cc1.[Na+],mmp0014_RCC_to_RCCO,bioisostere,subtle,0.592,,292.36,1.51,0.726,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSC1=C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(OC(C)=O)C(C)=O)[C@@]2(C)CCC(=O)C=C12,CC(=O)O[C@]1(C(C)=O)[C@H](C)C[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,mmp0089_RCl_to_RSCC,bioisostere,moderate,0.67,1 2 3,444.64,5.51,0.535,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCC(=O)O[C@]1(C(C)=O)[C@H](C)C[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)[C@H](C)C[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.733,2 3 4 5 6 7,504.11,5.71,0.416,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)C=C1C(Cl)=C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2C[C@@H](C)[C@]3(OC(C)=O)C(C)=O)[C@@]1(C)CCOCC(=O)O,CC(=O)O[C@]1(C(C)=O)[C@H](C)C[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.471,2 3 4 5 6 7 8 14 19 22 23,509.04,4.72,0.287,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1nc(-c2nn([C@H](N)c3ccccc3)c3ncccc23)ncc1-c1ccncc1,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)ncc1-c1ccncc1,mmp0093_RCc1ccccc1_to_RCHNc1ccccc1,bioisostere,subtle,0.52,2,394.44,3.04,0.48,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(F)ccc1[C@H]1C[C@@H](NCCN2C(=O)CC[C@H]2CCOCC(=O)O)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1cc(F)ccc1[C@H]1C[C@@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.O=C(O)/C=C\C(=O)O,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.493,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,718.71,6.56,0.191,50,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.651,2 3 4 5 6 7,433.38,5.13,0.464,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2OP(=O)(O)O)=NC1,C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.667,1 2 3 4 5,421.78,3.4,0.285,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCCN1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.806,3 4 5,530.05,3.88,0.419,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N(C)OCCN(C)C)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,mmp0033_RCCNCC_to_ROCCNCC,bioisostere,subtle,0.526,0 1 2 3 4 5 6 8,476.01,4.13,0.446,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCOP(=O)(O)O)CC2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.798,3 4 5 6,568.0,3.43,0.281,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCCN1CCC(O)(c2ccc(Cl)cc2)CC1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.464,3,265.78,3.2,0.845,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cn1c(=O)c2c(ncn2CO)n(C)c1=O,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,mmp0097_RC_to_RO,bioisostere,subtle,0.627,1,210.19,-1.62,0.613,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CC[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.567,3 4 5 6 7,433.61,4.07,0.686,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccccc2)CC1,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,mmp0091_Rc1ccccOc1_to_Rc1ccccc1,bioisostere,subtle,0.578,,330.82,3.08,0.94,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc(OCO)c(O)c2)CC1,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,mmp0058_RC_to_RCO,bioisostere,subtle,0.565,0 1 2 8,392.84,2.12,0.674,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cnccc1OP(=O)(O)O)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.685,1 2 3 4 5,472.34,2.22,0.56,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCC(CCCOCC(=O)O)(c2cccc(O)c2)C1,CCCC1(c2cccc(O)c2)CCN(C)C1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.6,3 4 5 6 7,293.36,1.85,0.751,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,mmp0047_RCCO_to_RCC,bioisostere,subtle,0.635,1 2,347.42,1.58,0.699,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.644,2 3 4 5,324.18,-2.73,0.368,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.633,2 3 4,286.24,-2.28,0.533,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSc1cc(C)c2c(c1)C1(NC(=O)NC1=O)C(=O)N2Cc1cccc(C(F)(F)F)c1,Cc1cc(Cl)cc2c1N(Cc1cccc(C(F)(F)F)c1)C(=O)C21NC(=O)NC1=O,mmp0089_RCl_to_RSCC,bioisostere,moderate,0.698,1 2 3,449.45,3.71,0.424,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(Cl)cc2c1N(Cc1cccc(CCO)c1)C(=O)C21NC(=O)NC1=O,Cc1cc(Cl)cc2c1N(Cc1cccc(C(F)(F)F)c1)C(=O)C21NC(=O)NC1=O,mmp0015_RC_to_RCCO,bioisostere,moderate,0.667,2 3,399.83,1.76,0.539,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1cc2onc(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)c2cc1C,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,mmp0085_ROC_to_RSC,bioisostere,subtle,0.657,1 2,476.59,7.91,0.265,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCOc1cc2onc(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)c2cc1C,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.781,3,486.56,7.75,0.239,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1nc(-c2ccc(C(F)(F)F)cc2)sc1CCc1noc2cc(OCC(=O)O)c(C)cc12,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,mmp0064_RC_to_ROC,bioisostere,subtle,0.727,1 2,492.48,5.54,0.345,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[CH][C@H]1C[C@@H](OC(=O)[C@H](CO)c2ccccc2)C[C@@H](COC(C)=O)[N+]1(C)CC1CC1,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.547,1 2 3 4 5 15,402.51,2.34,0.534,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCCN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.63,2 3 4 5,491.55,4.65,0.349,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCCCC(O)(c1ccccc1)c1ccccc1,Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,mmp0120_RC_to_RCCOC,bioisostere,moderate,0.436,2 3 4,270.37,3.74,0.777,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccccc1,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,mmp0023_Rc1cccOcc1_to_Rc1ccccc1,bioisostere,subtle,0.646,,344.45,5.78,0.599,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)[C@@]1(OP(=O)(O)O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.741,2 3 4 5,428.85,3.91,0.661,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(OCCOCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.97,4 5 6,413.39,3.63,0.433,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=P(O)(O)Oc1ccc(C#Cc2ccc(C(F)(F)[C@](O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)cc1,N#Cc1ccc(COc2ccc(C#Cc3ccc(C(F)(F)[C@](O)(Cn4cnnn4)c4ccc(F)cc4F)nc3)cc2)cc1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.712,2 3 4 5,549.38,2.9,0.18,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCc1c(C(C)C)nc(C(C)C)c(C=CCOC(C)=O)c1-c1ccc(F)cc1,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.6,3 4 5,399.51,5.86,0.522,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCCc1cnc2ccccn12,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.443,2 3,172.23,2.45,0.65,13,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(C[C@@H]2C[C@@H](c3ccccc3)CNC2=O)c1,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1,mmp0040_Rc1cccOCcc1_to_Rc1ccccc1,bioisostere,moderate,0.547,,279.38,3.46,0.916,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSCCN(C)c1cc(N/N=C/c2cccc(C)c2)nc(OCCc2ccccn2)n1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,mmp0085_ROC_to_RSC,bioisostere,subtle,0.574,0 1 2 3 4 6,436.59,4.05,0.359,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCOC(C)=O)c1cc(N/N=C/c2cccc(C)c2)nc(OCCc2ccccn2)n1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.539,0 1 2 3 4 5 6 8 11,462.55,3.64,0.247,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(/C=N/Nc2cc(NCCOCO)nc(OCCc3ccccn3)n2)c1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,mmp0097_RC_to_RO,bioisostere,subtle,0.579,0 1 2 3 4 5,422.49,2.63,0.177,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)c1cc(N/N=C/c2cccc(C)c2)nc(OCCc2ccccn2)n1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.574,1 2 3 4 5 6,420.52,3.07,0.364,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(CNCO)COc1cccc2c1N(C)CCC2,CN1CCCc2cccc(OCC3CNCCO3)c21,mmp0058_RC_to_RCO,bioisostere,subtle,0.43,0 1 2 3 4 6 8,280.37,1.0,0.73,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCN(C)c1c(C)cccc1OCC1CNCCO1,CN1CCCc2cccc(OCC3CNCCO3)c21,mmp0064_RC_to_ROC,bioisostere,subtle,0.429,0 1 2 3 4 10,280.37,1.4,0.798,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(OC(C)=O)c(C)c1C)c1ccccc1,CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.679,2 3 4,511.77,8.87,0.139,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1,CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.76,3 4 5 6 7,428.64,5.85,0.348,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(OP(=O)(O)O)c(C)c1C)c1ccccc1,CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.663,2 3 4 5,549.71,8.42,0.135,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@@H]1COCC[C@@H]1N[CH]C[C@](CCCOCC(=O)O)(C(=O)N1CCc2ncc(C(F)(F)F)cc2C1)C(C)C,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.485,0 1 2 3 4 5 6 7 8 10 11 14 15 16 19 22 25 26 29 30 31 34 35,558.62,3.45,0.355,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
